Vardas Pavarde ND1 ND2 ND3 ND4 ND5 ND6 ND7 ND8 ND9 ND10 Galutinis
Vardas1591 Pavarde1591 1 1 1 1 3 3 4 6 8 10 9
Vardas1592 Pavarde1592 2 3 4 4 7 7 8 8 8 9 5
Vardas1593 Pavarde1593 1 3 3 4 7 8 8 8 9 10 9
Vardas1594 Pavarde1594 3 3 3 3 3 4 5 5 5 6 7
Vardas1595 Pavarde1595 1 3 3 4 5 5 6 6 8 10 9
Vardas1597 Pavarde1597 1 2 3 4 5 5 7 8 9 10 6
Vardas1599 Pavarde1599 2 3 3 4 5 7 7 9 10 10 7
Vardas16 Pavarde16 1 2 3 4 7 8 8 8 10 10 6
Vardas160 Pavarde160 1 2 3 4 5 5 8 8 9 9 6
Vardas1600 Pavarde1600 1 1 1 4 6 6 7 8 10 10 10
Vardas1605 Pavarde1605 1 1 3 4 4 5 6 6 8 10 6
Vardas1606 Pavarde1606 1 1 2 4 5 6 6 7 8 8 9
Vardas1609 Pavarde1609 4 4 5 6 6 6 6 6 7 10 7
Vardas161 Pavarde161 2 4 4 6 7 7 7 9 9 10 10
Vardas1612 Pavarde1612 1 1 5 6 7 8 8 10 10 10 9
Vardas1613 Pavarde1613 3 4 7 7 8 8 9 9 10 10 5
Vardas1615 Pavarde1615 1 1 1 4 7 7 7 8 8 9 5
Vardas1616 Pavarde1616 2 3 3 3 3 4 5 7 8 9 8
Vardas1617 Pavarde1617 2 3 4 4 6 6 7 8 9 10 10
Vardas1619 Pavarde1619 2 2 3 3 4 4 7 8 10 10 10
Vardas162 Pavarde162 1 2 4 4 4 5 9 9 10 10 6
Vardas1620 Pavarde1620 1 1 1 2 3 4 6 6 8 8 10
Vardas1622 Pavarde1622 2 2 3 4 4 6 7 8 10 10 5
Vardas1625 Pavarde1625 1 1 2 5 6 7 7 7 8 10 7
Vardas1627 Pavarde1627 3 4 4 4 6 6 7 8 10 10 7
Vardas1632 Pavarde1632 2 2 3 4 4 6 7 7 9 9 10
Vardas1634 Pavarde1634 1 2 3 3 3 4 4 6 7 9 9
Vardas1635 Pavarde1635 2 5 5 5 6 6 7 8 8 8 9
Vardas1636 Pavarde1636 1 2 3 4 5 7 8 8 9 10 6
Vardas164 Pavarde164 2 2 4 5 6 6 7 8 9 10 8
Vardas1640 Pavarde1640 1 3 7 7 8 8 8 9 10 10 10
Vardas1643 Pavarde1643 2 4 4 5 5 7 8 9 10 10 7
Vardas1644 Pavarde1644 2 2 2 5 5 6 7 7 9 10 8
Vardas1648 Pavarde1648 1 2 2 2 3 5 5 7 8 10 10
Vardas165 Pavarde165 1 2 2 4 5 6 6 7 8 9 10
Vardas1650 Pavarde1650 1 2 3 3 3 3 3 4 6 6 7
Vardas1651 Pavarde1651 4 4 5 5 6 6 7 9 10 10 8
Vardas1652 Pavarde1652 2 2 4 4 4 4 5 6 6 8 9
Vardas1653 Pavarde1653 2 2 3 3 3 4 6 7 9 10 10
Vardas1657 Pavarde1657 1 1 5 7 7 8 8 9 10 10 8
Vardas1659 Pavarde1659 2 3 4 5 7 8 8 9 10 10 10
Vardas1660 Pavarde1660 1 1 3 3 4 5 6 7 8 9 9
Vardas1661 Pavarde1661 1 1 1 2 4 4 7 8 10 10 8
Vardas1662 Pavarde1662 1 3 3 4 5 5 6 7 7 8 10
Vardas1665 Pavarde1665 1 1 3 3 3 5 6 8 9 10 9
Vardas1666 Pavarde1666 1 3 5 5 6 8 9 10 10 10 8
Vardas1668 Pavarde1668 1 1 3 4 4 6 7 8 9 10 10
Vardas167 Pavarde167 1 2 2 4 4 6 6 7 9 9 9
Vardas1671 Pavarde1671 2 3 3 4 4 4 5 6 8 10 7
Vardas1674 Pavarde1674 2 2 3 4 4 8 9 10 10 10 8
Vardas1676 Pavarde1676 1 2 6 6 6 6 7 8 9 10 9
Vardas1678 Pavarde1678 2 2 2 3 3 5 5 7 8 9 9
Vardas168 Pavarde168 1 2 2 2 5 5 6 7 9 10 9
Vardas1683 Pavarde1683 4 5 5 6 6 7 7 8 8 8 10
Vardas1684 Pavarde1684 1 1 1 2 2 4 5 5 8 10 7
Vardas1685 Pavarde1685 1 3 3 4 4 5 5 5 5 6 9
Vardas1686 Pavarde1686 1 1 3 4 6 6 8 9 9 9 10
Vardas1687 Pavarde1687 1 3 3 4 5 5 6 6 8 10 8
Vardas1688 Pavarde1688 2 2 4 4 6 7 7 8 9 10 7
Vardas169 Pavarde169 1 1 1 1 4 5 6 7 9 10 9
Vardas1691 Pavarde1691 2 3 4 5 5 7 8 8 10 10 10
Vardas1692 Pavarde1692 2 2 2 3 4 6 8 9 9 10 8
Vardas1693 Pavarde1693 2 2 6 7 7 7 9 9 10 10 8
Vardas1695 Pavarde1695 3 3 3 7 7 7 8 8 9 9 5
Vardas1699 Pavarde1699 1 2 3 5 6 6 8 8 8 9 6
Vardas17 Pavarde17 3 3 4 4 5 5 6 7 8 10 9
Vardas170 Pavarde170 1 2 2 4 4 5 7 9 10 10 7
Vardas1703 Pavarde1703 1 2 2 2 3 5 6 9 9 10 7
Vardas1705 Pavarde1705 1 2 2 3 3 5 6 6 7 9 10
Vardas1707 Pavarde1707 1 2 3 3 3 4 5 8 9 9 7
Vardas1711 Pavarde1711 1 2 3 4 5 5 5 6 6 9 8
Vardas1712 Pavarde1712 2 2 3 3 3 6 7 8 9 9 9
Vardas1715 Pavarde1715 3 3 5 6 8 8 9 10 10 10 8
Vardas1716 Pavarde1716 1 2 3 5 6 6 7 7 8 10 6
Vardas1718 Pavarde1718 1 4 4 4 5 5 6 7 9 9 7
Vardas1719 Pavarde1719 1 2 3 4 7 7 7 8 8 10 6
Vardas172 Pavarde172 4 5 7 7 7 8 8 9 9 10 9
Vardas1720 Pavarde1720 1 3 4 4 5 6 6 6 7 9 5
Vardas1724 Pavarde1724 2 2 3 4 5 6 6 10 10 10 8
Vardas1727 Pavarde1727 3 3 3 3 6 6 6 7 7 7 9
Vardas1728 Pavarde1728 1 2 2 3 3 3 4 8 10 10 9
Vardas173 Pavarde173 1 1 1 3 4 7 7 8 8 10 6
Vardas1730 Pavarde1730 2 2 3 3 3 5 5 5 9 9 8
Vardas1732 Pavarde1732 3 3 4 5 7 7 7 8 8 10 10
Vardas1733 Pavarde1733 2 3 4 4 5 5 7 8 8 10 9
Vardas1734 Pavarde1734 1 2 5 6 6 7 7 8 8 10 7
Vardas1735 Pavarde1735 1 1 3 4 5 8 8 9 9 9 7
Vardas1737 Pavarde1737 1 2 2 3 4 6 8 8 10 10 7
Vardas1739 Pavarde1739 1 1 1 1 2 3 3 4 6 9 8
Vardas174 Pavarde174 3 3 4 5 6 6 7 7 9 10 8
Vardas1741 Pavarde1741 2 2 2 4 4 4 4 6 7 9 8
Vardas1742 Pavarde1742 2 3 4 4 5 5 5 6 6 10 7
Vardas1745 Pavarde1745 5 5 6 7 7 9 9 9 10 10 10
Vardas1746 Pavarde1746 1 1 2 2 3 5 7 8 9 10 9
Vardas1749 Pavarde1749 1 3 4 4 5 6 7 9 10 10 9
Vardas175 Pavarde175 1 1 2 3 4 5 5 5 7 9 8
Vardas1750 Pavarde1750 1 1 2 5 5 6 6 7 7 8 10
Vardas1751 Pavarde1751 5 6 6 7 8 8 8 9 9 10 4
Vardas1752 Pavarde1752 1 3 5 5 6 6 7 7 8 10 9
Vardas1753 Pavarde1753 3 3 3 4 5 6 6 6 8 8 9
Vardas1755 Pavarde1755 1 3 5 5 5 6 8 8 10 10 7
Vardas1758 Pavarde1758 1 1 4 5 6 7 8 9 10 10 5
Vardas1759 Pavarde1759 1 2 3 4 6 7 7 7 10 10 5
Vardas176 Pavarde176 1 2 3 4 4 4 5 8 8 9 10
Vardas1760 Pavarde1760 1 1 1 3 5 6 9 9 10 10 7
Vardas1763 Pavarde1763 3 3 3 5 6 6 7 8 9 9 7
Vardas1765 Pavarde1765 1 1 4 5 6 8 8 9 9 10 5
Vardas1767 Pavarde1767 3 5 6 7 8 8 9 9 10 10 7
Vardas1768 Pavarde1768 2 4 4 4 6 6 6 7 9 10 7
Vardas1769 Pavarde1769 1 2 2 3 4 5 6 6 7 9 6
Vardas1771 Pavarde1771 2 3 4 4 5 6 7 7 7 8 7
Vardas1772 Pavarde1772 1 5 6 6 8 9 9 9 10 10 10
Vardas1773 Pavarde1773 2 2 4 4 5 5 7 8 9 9 7
Vardas1774 Pavarde1774 1 3 4 4 5 5 7 8 9 10 6
Vardas1776 Pavarde1776 3 3 4 4 5 6 8 9 9 10 7
Vardas1777 Pavarde1777 1 1 4 5 5 6 9 9 10 10 10
Vardas178 Pavarde178 1 2 3 4 5 6 7 8 9 10 5
Vardas1780 Pavarde1780 1 2 2 2 3 4 5 7 8 8 7
Vardas1781 Pavarde1781 2 3 8 8 9 9 9 10 10 10 6
Vardas1782 Pavarde1782 2 3 3 4 4 4 6 7 8 8 8
Vardas1783 Pavarde1783 1 3 4 4 6 7 9 9 9 10 8
Vardas1784 Pavarde1784 1 1 1 1 3 6 7 9 10 10 8
Vardas1785 Pavarde1785 2 2 3 4 6 8 8 8 8 10 7
Vardas1786 Pavarde1786 2 2 3 5 5 5 7 8 9 9 7
Vardas1788 Pavarde1788 4 5 5 5 5 7 7 8 10 10 4
Vardas179 Pavarde179 3 4 6 6 7 7 7 8 10 10 9
Vardas1793 Pavarde1793 1 4 5 5 6 7 7 8 9 9 9
Vardas1795 Pavarde1795 1 1 3 3 4 4 5 5 8 10 8
Vardas1797 Pavarde1797 1 1 2 2 5 6 7 7 7 10 9
Vardas1798 Pavarde1798 1 1 3 3 4 4 5 6 8 9 8
Vardas1799 Pavarde1799 1 3 3 3 4 6 7 7 8 9 10
Vardas18 Pavarde18 1 2 3 3 3 4 5 6 8 9 10
Vardas180 Pavarde180 1 1 2 2 4 5 6 9 9 9 10
Vardas1800 Pavarde1800 1 1 1 1 3 5 6 6 9 10 6
Vardas1802 Pavarde1802 1 2 2 3 5 5 6 7 7 10 7
Vardas1803 Pavarde1803 2 3 4 4 6 7 7 10 10 10 10
Vardas1804 Pavarde1804 1 3 4 5 6 6 7 8 9 10 6
Vardas1805 Pavarde1805 1 1 3 5 5 7 8 9 10 10 7
Vardas1806 Pavarde1806 1 1 3 4 5 5 8 10 10 10 8
Vardas1807 Pavarde1807 1 2 3 4 7 7 9 10 10 10 5
Vardas1808 Pavarde1808 1 1 3 3 3 3 5 10 10 10 10
Vardas181 Pavarde181 1 4 4 5 5 7 7 8 8 8 7
Vardas1810 Pavarde1810 1 3 4 5 5 6 8 8 10 10 6
Vardas1811 Pavarde1811 1 2 2 3 3 5 6 7 7 7 8
Vardas1812 Pavarde1812 1 3 3 3 5 5 7 7 8 10 8
Vardas1816 Pavarde1816 2 4 5 5 7 7 8 9 9 10 7
Vardas1817 Pavarde1817 1 1 2 3 5 5 7 7 8 8 6
Vardas1818 Pavarde1818 1 1 3 3 5 5 7 7 8 8 6
Vardas1819 Pavarde1819 2 3 4 4 5 5 8 8 9 10 6
Vardas182 Pavarde182 1 2 3 3 4 5 6 7 8 10 6
Vardas1820 Pavarde1820 2 2 3 7 7 7 7 8 10 10 5
Vardas1825 Pavarde1825 3 3 4 5 6 6 8 9 9 10 9
Vardas1826 Pavarde1826 1 1 3 3 4 8 8 9 10 10 9
Vardas1827 Pavarde1827 2 4 6 6 6 8 10 10 10 10 8
Vardas1829 Pavarde1829 1 4 4 4 5 7 7 8 9 9 7
Vardas183 Pavarde183 3 3 3 3 3 4 5 7 9 10 7
Vardas1830 Pavarde1830 1 1 1 4 5 5 9 9 10 10 5
Vardas1832 Pavarde1832 1 4 4 4 5 5 7 8 8 8 7
Vardas1833 Pavarde1833 1 2 3 4 5 5 6 8 9 10 6
Vardas1834 Pavarde1834 2 4 5 6 8 8 9 9 10 10 6
Vardas1835 Pavarde1835 3 3 3 4 4 5 5 7 9 9 10
Vardas1838 Pavarde1838 1 2 3 4 4 4 6 8 8 8 9
Vardas1840 Pavarde1840 1 4 5 6 6 6 7 8 9 9 9
Vardas1841 Pavarde1841 4 4 4 4 5 7 7 7 10 10 10
Vardas1843 Pavarde1843 5 6 6 8 8 9 9 9 9 10 7
Vardas1844 Pavarde1844 1 1 3 3 4 4 6 7 10 10 8
Vardas1846 Pavarde1846 2 4 6 6 8 8 9 9 10 10 9
Vardas1847 Pavarde1847 2 2 3 3 4 6 7 8 10 10 8
Vardas1848 Pavarde1848 1 1 3 3 4 5 5 9 10 10 6
Vardas1852 Pavarde1852 1 5 5 5 6 6 6 7 10 10 5
Vardas1853 Pavarde1853 2 2 2 6 7 9 9 10 10 10 8
Vardas1855 Pavarde1855 3 4 4 4 5 6 7 8 9 10 6
Vardas1859 Pavarde1859 2 2 2 3 5 5 7 7 8 8 9
Vardas186 Pavarde186 2 2 3 4 5 6 7 9 10 10 6
Vardas1860 Pavarde1860 1 1 4 4 6 8 8 9 9 10 5
Vardas1864 Pavarde1864 1 2 4 4 6 6 7 7 8 9 8
Vardas1865 Pavarde1865 1 3 3 3 4 5 8 9 10 10 10
Vardas1867 Pavarde1867 1 1 1 1 3 6 9 10 10 10 8
Vardas1868 Pavarde1868 1 1 3 6 6 8 8 9 9 10 8
Vardas1869 Pavarde1869 1 1 4 4 5 6 6 7 7 7 10
Vardas1871 Pavarde1871 3 4 6 8 9 9 9 10 10 10 10
Vardas1872 Pavarde1872 3 3 4 7 8 8 9 9 10 10 5
Vardas1873 Pavarde1873 2 3 4 4 7 8 8 8 9 9 9
Vardas1875 Pavarde1875 2 6 6 6 6 7 8 9 10 10 9
Vardas1876 Pavarde1876 1 1 3 4 5 5 6 8 9 10 6
Vardas188 Pavarde188 1 2 3 3 3 6 7 8 9 9 8
Vardas1881 Pavarde1881 2 2 2 5 5 5 6 6 8 10 7
Vardas1882 Pavarde1882 2 3 5 6 7 7 7 8 8 9 10
Vardas1883 Pavarde1883 1 1 1 3 4 6 6 7 8 10 8
Vardas1886 Pavarde1886 1 2 5 6 6 7 8 9 9 10 8
Vardas1887 Pavarde1887 3 3 3 5 6 7 8 8 8 9 8
Vardas1888 Pavarde1888 1 4 4 5 5 5 7 8 9 9 10
Vardas1889 Pavarde1889 2 3 3 4 5 5 7 9 10 10 7
Vardas189 Pavarde189 1 3 4 4 5 5 5 8 9 10 10
Vardas1890 Pavarde1890 2 5 5 7 7 8 9 9 9 10 9
Vardas1891 Pavarde1891 1 2 4 4 5 5 8 9 9 10 8
Vardas1894 Pavarde1894 1 1 2 4 4 5 7 8 9 10 6
Vardas1896 Pavarde1896 1 2 3 5 6 6 7 9 10 10 6
Vardas1898 Pavarde1898 1 2 2 5 5 6 6 6 7 9 8
Vardas190 Pavarde190 1 1 1 1 2 4 4 6 8 10 9
Vardas1900 Pavarde1900 1 1 2 2 3 5 5 8 8 9 8
Vardas1901 Pavarde1901 1 1 3 4 5 7 9 9 9 10 10
Vardas1902 Pavarde1902 1 2 2 2 3 5 5 6 8 9 7
Vardas1903 Pavarde1903 1 2 3 4 5 6 6 7 9 9 5
Vardas1905 Pavarde1905 1 1 2 2 4 5 6 7 8 9 8
Vardas1907 Pavarde1907 1 1 4 4 4 5 8 10 10 10 5
Vardas1908 Pavarde1908 1 1 1 3 6 7 7 9 9 9 5
Vardas1909 Pavarde1909 1 2 4 6 7 7 7 8 9 9 6
Vardas191 Pavarde191 2 2 3 4 5 5 7 9 10 10 7
Vardas1911 Pavarde1911 4 4 5 5 6 6 7 7 8 8 8
Vardas1913 Pavarde1913 1 1 2 4 6 7 8 9 10 10 5
Vardas1914 Pavarde1914 1 4 5 5 7 7 8 9 9 9 10
Vardas1916 Pavarde1916 3 3 3 6 7 8 8 9 9 10 5
Vardas1917 Pavarde1917 4 5 6 6 8 9 9 10 10 10 7
Vardas192 Pavarde192 2 3 4 5 7 7 7 8 9 10 8
Vardas1922 Pavarde1922 1 2 2 2 5 6 6 7 8 9 6
Vardas1925 Pavarde1925 1 1 1 2 4 5 5 5 8 9 10
Vardas1926 Pavarde1926 3 3 4 4 5 5 7 8 9 10 10
Vardas1927 Pavarde1927 1 2 3 3 5 5 6 9 10 10 5
Vardas1928 Pavarde1928 1 2 3 4 7 8 8 8 8 9 10
Vardas1929 Pavarde1929 1 2 3 3 4 4 4 5 6 10 8
Vardas1930 Pavarde1930 1 1 2 3 4 6 7 9 9 9 6
Vardas1932 Pavarde1932 1 1 2 2 4 4 4 6 7 8 10
Vardas1935 Pavarde1935 1 3 3 4 7 7 7 7 8 10 5
Vardas1936 Pavarde1936 1 3 3 4 5 7 8 8 10 10 5
Vardas1937 Pavarde1937 2 2 2 3 7 8 8 9 9 10 8
Vardas1939 Pavarde1939 1 2 2 2 3 5 6 7 10 10 9
Vardas194 Pavarde194 1 1 1 3 4 5 7 8 10 10 10
Vardas1942 Pavarde1942 3 3 3 4 5 7 8 9 9 9 7
Vardas1946 Pavarde1946 1 1 6 6 7 7 7 8 10 10 10
Vardas1947 Pavarde1947 3 4 5 6 6 7 7 8 9 9 9
Vardas1949 Pavarde1949 1 2 4 5 5 8 9 9 10 10 9
Vardas195 Pavarde195 2 2 6 6 6 7 7 7 8 10 6
Vardas1953 Pavarde1953 2 3 3 6 6 6 7 8 10 10 8
Vardas1958 Pavarde1958 2 2 2 3 4 4 5 5 6 10 7
Vardas196 Pavarde196 1 1 1 2 5 6 7 8 8 10 9
Vardas1961 Pavarde1961 1 1 2 3 4 7 8 9 9 10 8
Vardas1962 Pavarde1962 1 2 2 4 4 4 7 7 9 10 10
Vardas1963 Pavarde1963 1 2 2 4 5 6 6 8 10 10 7
Vardas1964 Pavarde1964 1 1 2 5 5 6 6 7 8 8 8
Vardas1968 Pavarde1968 1 3 4 6 6 7 8 9 9 10 7
Vardas1969 Pavarde1969 1 2 2 2 4 5 6 6 7 9 6
Vardas197 Pavarde197 1 2 3 4 5 6 8 8 9 9 10
Vardas1972 Pavarde1972 3 4 6 8 8 8 8 9 9 10 8
Vardas1975 Pavarde1975 1 2 2 2 3 6 7 8 9 10 7
Vardas1976 Pavarde1976 3 3 5 6 8 8 9 9 10 10 6
Vardas1978 Pavarde1978 1 2 3 4 4 6 6 7 8 10 8
Vardas1979 Pavarde1979 1 1 4 6 7 7 8 10 10 10 7
Vardas1981 Pavarde1981 1 1 2 2 3 4 8 9 9 10 6
Vardas1982 Pavarde1982 1 3 8 8 8 9 9 9 10 10 10
Vardas1983 Pavarde1983 1 3 4 5 6 6 8 9 9 10 10
Vardas1984 Pavarde1984 1 2 3 5 6 6 7 8 10 10 8
Vardas1985 Pavarde1985 3 3 4 5 6 7 8 8 9 10 5
Vardas1986 Pavarde1986 1 1 3 3 3 4 6 6 7 10 9
Vardas1993 Pavarde1993 3 3 5 5 6 7 7 8 9 10 6
Vardas1994 Pavarde1994 1 2 3 5 6 6 6 6 9 10 8
Vardas1995 Pavarde1995 1 2 3 5 5 8 8 9 10 10 8
Vardas1996 Pavarde1996 1 2 2 3 5 8 8 9 10 10 10
Vardas1997 Pavarde1997 2 3 3 3 4 8 8 9 10 10 10
Vardas1999 Pavarde1999 1 1 3 4 5 6 6 8 9 10 10
Vardas2 Pavarde2 3 3 4 4 5 6 6 9 10 10 10
Vardas20 Pavarde20 1 3 4 5 6 6 7 7 10 10 8
Vardas200 Pavarde200 1 2 4 4 4 6 7 8 8 8 9
Vardas2002 Pavarde2002 2 3 3 4 4 5 7 8 10 10 8
Vardas2003 Pavarde2003 2 3 3 5 6 7 7 9 10 10 8
Vardas2005 Pavarde2005 1 2 3 3 6 7 7 7 8 9 6
Vardas2006 Pavarde2006 1 1 2 3 4 6 7 7 9 9 8
Vardas2009 Pavarde2009 1 1 3 3 5 5 7 7 8 9 10
Vardas2011 Pavarde2011 1 3 3 4 4 8 8 9 10 10 9
Vardas2012 Pavarde2012 1 4 4 5 5 6 6 8 9 10 8
Vardas2013 Pavarde2013 1 3 4 4 5 5 5 7 7 9 6
Vardas2014 Pavarde2014 1 1 2 2 3 3 5 5 7 10 6
Vardas2015 Pavarde2015 1 3 6 7 8 9 10 10 10 10 6
Vardas2018 Pavarde2018 1 3 3 3 3 5 10 10 10 10 6
Vardas2019 Pavarde2019 2 2 3 5 6 6 7 9 9 10 7
Vardas2021 Pavarde2021 2 2 3 5 5 6 7 8 8 9 10
Vardas2024 Pavarde2024 1 1 1 1 3 3 3 5 6 8 7
Vardas2034 Pavarde2034 1 1 4 7 7 7 8 8 9 9 6
Vardas2036 Pavarde2036 1 2 3 4 5 6 7 9 10 10 5
Vardas2038 Pavarde2038 7 8 8 9 9 10 10 10 10 10 5
Vardas2040 Pavarde2040 2 3 4 5 7 8 8 8 8 9 7
Vardas2044 Pavarde2044 2 3 3 3 4 7 7 8 9 10 5
Vardas2045 Pavarde2045 3 3 4 6 6 7 7 10 10 10 6
Vardas2046 Pavarde2046 2 3 3 5 6 7 8 8 9 10 8
Vardas2049 Pavarde2049 2 3 3 3 4 4 7 8 9 9 5
Vardas2052 Pavarde2052 1 1 2 2 3 5 6 7 8 9 10
Vardas2054 Pavarde2054 1 2 4 5 6 6 7 8 8 9 8
Vardas2060 Pavarde2060 2 4 5 5 5 5 7 8 8 10 6
Vardas2062 Pavarde2062 2 3 3 5 6 6 8 8 8 10 6
Vardas2065 Pavarde2065 1 1 2 5 6 6 6 7 9 10 5
Vardas2066 Pavarde2066 4 6 7 8 9 9 9 9 9 10 8
Vardas2067 Pavarde2067 1 1 2 2 5 5 5 6 7 8 8
Vardas2068 Pavarde2068 3 3 3 4 4 5 6 7 10 10 7
Vardas207 Pavarde207 1 1 1 2 3 4 5 9 9 10 6
Vardas2073 Pavarde2073 3 3 5 5 6 8 9 9 10 10 4
Vardas2075 Pavarde2075 2 2 2 3 3 3 3 3 4 9 10
Vardas2077 Pavarde2077 3 3 4 4 5 6 6 7 7 9 6
Vardas2079 Pavarde2079 3 3 3 3 5 5 7 8 8 8 10
Vardas2082 Pavarde2082 1 4 4 5 6 7 7 8 9 10 8
Vardas209 Pavarde209 1 3 4 5 7 7 8 9 10 10 9
Vardas2090 Pavarde2090 1 1 4 6 6 7 7 8 9 10 9
Vardas2092 Pavarde2092 4 4 4 5 5 7 8 9 10 10 4
Vardas2093 Pavarde2093 3 3 4 4 4 4 6 6 8 10 9
Vardas2094 Pavarde2094 1 1 2 3 3 5 7 7 8 10 7
Vardas2095 Pavarde2095 1 1 1 2 2 3 6 8 9 9 9
Vardas2100 Pavarde2100 1 2 2 2 3 4 6 7 8 9 10
Vardas2101 Pavarde2101 4 4 5 5 7 7 7 7 7 9 9
Vardas2102 Pavarde2102 1 1 3 4 5 7 7 9 9 10 9
Vardas2103 Pavarde2103 1 2 3 5 5 6 6 6 9 10 8
Vardas2104 Pavarde2104 1 1 2 2 3 4 4 5 7 10 6
Vardas2106 Pavarde2106 1 2 3 3 4 4 5 6 8 9 9
Vardas2108 Pavarde2108 1 2 2 2 3 5 6 8 9 10 7
Vardas2109 Pavarde2109 1 1 2 2 3 9 9 9 10 10 9
Vardas211 Pavarde211 1 5 5 5 6 6 6 8 9 9 7
Vardas2110 Pavarde2110 2 2 2 3 3 4 5 8 8 8 10
Vardas2112 Pavarde2112 3 3 5 5 5 5 7 8 8 8 6
Vardas2114 Pavarde2114 2 3 4 4 6 6 8 8 8 10 10
Vardas2115 Pavarde2115 2 2 3 4 4 4 4 7 8 8 7
Vardas2116 Pavarde2116 1 3 4 4 4 5 5 5 8 8 8
Vardas2117 Pavarde2117 2 2 3 4 5 5 9 9 10 10 9
Vardas2118 Pavarde2118 1 2 2 2 3 4 4 5 10 10 6
Vardas2119 Pavarde2119 1 2 3 4 4 6 8 8 8 10 5
Vardas212 Pavarde212 2 2 5 5 6 7 7 9 10 10 10
Vardas2120 Pavarde2120 1 3 6 6 8 8 8 9 10 10 6
Vardas2121 Pavarde2121 1 1 3 4 5 7 7 7 9 10 10
Vardas2122 Pavarde2122 2 3 3 4 5 5 7 8 9 10 10
Vardas2124 Pavarde2124 1 2 4 5 5 5 7 10 10 10 6
Vardas2125 Pavarde2125 1 3 5 6 6 7 8 9 9 9 10
Vardas2127 Pavarde2127 1 4 5 5 6 6 8 9 9 10 5
Vardas213 Pavarde213 1 2 3 3 7 8 9 10 10 10 8
Vardas2130 Pavarde2130 1 2 3 3 3 5 7 7 8 9 7
Vardas2131 Pavarde2131 1 3 3 4 4 4 8 9 9 10 7
Vardas2132 Pavarde2132 1 1 3 3 3 3 5 6 9 10 6
Vardas2134 Pavarde2134 1 2 3 4 6 8 8 9 9 9 10
Vardas2135 Pavarde2135 4 5 5 5 6 8 9 9 10 10 5
Vardas2136 Pavarde2136 1 1 2 2 5 6 6 8 9 9 10
Vardas2137 Pavarde2137 1 1 2 3 4 9 9 9 9 10 8
Vardas2139 Pavarde2139 1 2 3 5 6 7 7 7 8 10 6
Vardas214 Pavarde214 2 2 2 5 6 6 8 9 10 10 9
Vardas2141 Pavarde2141 1 2 4 5 7 8 8 8 10 10 9
Vardas2142 Pavarde2142 1 1 2 3 4 5 7 8 8 9 8
Vardas2145 Pavarde2145 1 3 3 4 5 7 8 8 9 10 5
Vardas2146 Pavarde2146 2 3 3 4 5 7 7 7 9 9 9
Vardas2147 Pavarde2147 2 3 3 5 7 7 8 8 9 10 10
Vardas2148 Pavarde2148 2 3 3 4 6 7 9 10 10 10 9
Vardas2149 Pavarde2149 1 2 2 3 3 4 7 8 9 10 7
Vardas215 Pavarde215 2 3 4 4 5 6 7 9 9 10 6
Vardas2151 Pavarde2151 1 2 3 4 5 6 7 8 9 10 8
Vardas2152 Pavarde2152 1 3 4 4 4 5 5 6 7 9 10
Vardas2153 Pavarde2153 2 4 6 6 7 8 9 9 9 10 6
Vardas2155 Pavarde2155 2 2 3 4 8 8 9 9 10 10 9
Vardas2156 Pavarde2156 1 1 2 4 5 6 7 8 8 10 10
Vardas2159 Pavarde2159 2 2 4 5 6 6 7 8 8 8 7
Vardas2160 Pavarde2160 1 3 3 3 4 4 5 7 7 8 9
Vardas2161 Pavarde2161 2 4 4 5 6 8 8 8 10 10 6
Vardas2163 Pavarde2163 2 2 2 3 3 3 4 8 10 10 6
Vardas2164 Pavarde2164 1 5 6 7 8 9 9 10 10 10 4
Vardas2165 Pavarde2165 1 1 6 6 6 6 9 10 10 10 5
Vardas2166 Pavarde2166 1 2 3 3 4 5 5 8 9 10 6
Vardas2167 Pavarde2167 1 4 5 5 6 7 7 8 9 9 10
Vardas2168 Pavarde2168 2 4 4 5 5 5 5 9 9 9 9
Vardas2169 Pavarde2169 1 2 5 6 6 7 7 9 10 10 9
Vardas2170 Pavarde2170 1 2 3 3 4 6 6 8 8 9 7
Vardas2172 Pavarde2172 1 1 2 3 4 5 6 7 9 9 6
Vardas2173 Pavarde2173 1 2 2 2 3 5 5 5 7 8 9
Vardas2174 Pavarde2174 1 2 4 5 5 6 6 8 10 10 10
Vardas2175 Pavarde2175 2 2 2 5 6 6 7 8 8 9 6
Vardas2176 Pavarde2176 1 1 1 4 4 4 5 7 7 10 7
Vardas2180 Pavarde2180 1 2 3 5 7 8 8 8 9 10 10
Vardas2181 Pavarde2181 1 3 7 7 7 8 8 8 9 10 4
Vardas2183 Pavarde2183 1 2 3 3 4 6 6 8 8 8 9
Vardas2184 Pavarde2184 2 2 5 6 8 8 9 10 10 10 7
Vardas2185 Pavarde2185 1 1 1 6 6 8 9 9 9 10 7
Vardas2186 Pavarde2186 1 2 3 5 6 6 8 9 9 10 10
Vardas2187 Pavarde2187 1 1 2 3 3 4 5 8 8 10 8
Vardas219 Pavarde219 2 2 2 3 5 6 7 9 9 10 8
Vardas2191 Pavarde2191 1 1 2 2 2 2 7 8 9 10 7
Vardas2192 Pavarde2192 1 2 2 3 3 4 5 8 8 9 6
Vardas2194 Pavarde2194 2 3 3 3 4 5 6 8 9 10 7
